Bug_ID,File_Path
HIVE-25561,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezProcessor.java
HIVE-25547,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/authorization/plugin/TestHiveAuthorizerCheckInvocation.java
HIVE-25547,ql/src/java/org/apache/hadoop/hive/ql/ddl/view/create/AlterViewAsAnalyzer.java
HIVE-25538,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/ReplicationTestUtils.java
HIVE-25538,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosIncrementalLoadAcidTables.java
HIVE-25538,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/CopyUtils.java
HIVE-25530,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-25458,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFUnixTimeStampString.java
HIVE-25458,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFToUnixTimeStamp.java
HIVE-25458,ql/src/test/org/apache/hadoop/hive/ql/udf/generic/TestGenericUDFToUnixTimestamp.java
